"scientificNameAuthorship","reps"
"Klug, 1834",5
"Klumpp",5
"Klunzinger, 1879",5
"Kn",5
"Knight, 1931",5
"(Knoch, 1782)",5
"Knowlton in White",5
"Kobayashi & Tamura",5
"Kobelt, 1879",5
"Kobelt, 1887",5
"(Kobelt, 1914)",5
"Kock, 1881",5
"(Koefoed, 1927)",5
"(Koehler, 1897)",5
"(Kohts, 1911)",5
"Koken, 1889",5
"Koker",5
"(Kollar, 1839)",5
"(Konnick & leHon.)",5
"Kool, 1995",5
"(Krøyer)",5
"Kröyer",5
"Krøyer, 1842",5
"(Krefft, 1867)",5
"Krivicich et al.",5
"(Kroyer, 1840)",5
"Kroyer, 1856",5
"Krui",5
"Krym.",5
"Kuhl & van Hasselt 1823",5
"Kulkov",5
"Kumar & Sahni",5
"Kuroda, mss.",5
"Kusc",5
"Kusnezov, 1951",5
"(Kuster)",5
"Kuster, 1855",5
"Kutorga",5
"Lütken, 1874",5
"Lafresnaye, 1838",5
"Lafresnaye & d'Orbigny, 1838",5
"Laj.",5
"(Lamarck 1804)",5
"Lambe, 1902",5
"Lambe, 1908",5
"Lambert, 1910a",5
"lamk.",5
"(LaMonte, 1935)",5
"land",5
"Landestoy, Turner, Marion & Hedges, 2018",5
"Lane & Dubar",5
"Langerhans, 1880",5
"Lankester",5
"(Lönnberg, 1906)",5
"(LÖNNBERG, 1922)",5
"L. A. Reeve, 1845",5
"Lartet, 1851",5
"Lataste, 1882",5
"Latchford",5
"(La Touche, 1922)",5
"Latreille, in Milbert, 1812",5
"Latrielle, 1804",5
"Lawrence, 1947",5
"Lea, 1843",5
"(Lea, 1850)",5
"(Lea, 1852)",5
"Lea, 1869",5
"Leach, 1820",5
"(Leakey, 1962)",5
"Lebesconte",5
"Le Conte 1833",5
"LeConte, 1859",5
"(LeConte 1874)",5
"LeConte 1885",5
"(Lefèvre)",5
"Lemoine, 1887",5
"Le Moult, [1947]",5
"(Lendenfeld, 1915)",5
"Leng 1914",5
"Lepechin.",5
"(Lesquereux) Knowlton & Maxon",5
"(Lesson & Garnot, 1826)",5
"(Lesson & Garnot, 1827)",5
"Lesson (of auct)",5
"Lestage, 1917",5
"(Leuchtenberg)",5
"Leuckart",5
"Levaillant, 1850",5
"Leveille",5
"Levi, 1968",5
"(Levinsen, 1885)",5
"(Lidth de Jeude, 1895)",5
"Lig.",5
"Lindh",5
"Lindroth 1965",5
"(Linn_)",5
"(Lischke, 1871)",5
"Lise, 1980",5
"Lister",5
"Liu, 1932",5
"(Ljungman, 1866)",5
"(Ljungman, 1879)",5
"Loc",5
"Loeblich & Tappan 1953",5
"(Loel & Corey)",5
"Lomnicki",5
"(Lonsdale, 1845)",5
"Loomis, 1910",5
"Loomis, 1959",5
"Lorois, 1852",5
"(Loven)",5
"Loveridge, 1933",5
"(Loveridge, 1953)",5
"Loveridge & Williams, 1957",5
"Lowe, 1852",5
"Lowrie & Dondale, 1981",5
"L. Perry",5
"L. Pfeiffer, 1855",5
"(L. Pfeiffer, 1857)",5
"L. R. and C. Tulasne, 1845",5
"Lucas, 1872",5
"Ludbrook",5
"(Ludwig, 1894)",5
"(Lull)",5
"Lund",5
"Lundberg & Mago-Leccia, 1986",5
"(Lutz and Lutz, 1938)",5
"(Lydekker, 1878)",5
"(Lyman, 1862)",5
"Lyman, 1871",5
"Lynch, 1965",5
"Lynch, 1972",5
"(Lyon, 1913)",5
"M. &. A.",5
"Mü",5
"Müller, 1841",5
"Müller, 1857",5
"Müller and Henle, 1839",5
"Müller and Henle, 1841",5
"Müller & Troschel, 1845",5
"(Maassen)",5
"Macdonald, 1929",5
"Macdonald, 1963",5
"Maddocks R. 1977",5
"Mago-Leccia et al., 1985",5
"Maive",5
"(Maldonado-Koerdell)",5
"Malgrem, 1865",5
"Malherbe.",5
"Malherbe, 1845",5
"Möllendorff, 1888",5
"Möllendorff, 1897",5
"Möllendorff, 1900",5
"(Møller, 1842)",5
"Møller, Schwarzhans & Nielsen 2005",5
"Mandra 1949",5
"Mank 1934",5
"(Mann, 1914)",5
"Mann 1920",5
"Mannerheim",5
"Mansfield, 1931",5
"Mansfield, 1932",5
"Mantell, 1839",5
"Manum",5
"(Maplestone)",5
"Marion, 1886",5
"Marion and Bobretzky, 1875",5
"(Marion de Procé, 1822)",5
"Markl.",5
"Marrat 1870",5
"(Marsh, 1869)",5
"(Marsh, 1890)",5
"Marsh, 1899",5
"(Martens, 1899)",5
"(Martin) 1943",5
"Martinsson",5
"Marx, 1888",5
"Masuda, Ozawa and Tabeta, 1986",5
"Mathews & Iredale, 1915",5
"Maton",5
"(Maton, 1811)",5
"Matschie, 1898",5
"Matsumura, 1927",5
"Matthew, 1924",5
"(Maul, 1951)",5
"Maulett",5
"Maury, 1909",5
"Maury 1917",5
"Maury 1925",5
"Maury, 1925",5
"Mawe 1823",5
"Maydell",5
"Mayr, 1904",5
"McAlpine, 1937",5
"McCosker, Bohlke & Bohlke,1988",5
"Mccrady, 1954",5
"McCulloch, 1923",5
"(McGregor, 1907)",5
"(McGrew, 1959)",5
"(McIntosh 1868)",5
"(McKenzie & Swain)",5
"McLachlan 1867",5
"(McLaren)",5
"MCLEAN",5
"McLean 1970",5
"(Mearns, 1896)",5
"Meek and Worthen, 1868",5
"Meek & Hildebrand, 1925",5
"(Meek & Hildebrand, 1928)",5
"Megerle von Muhlfeld, 1811",5
"Mehl et al.",5
"Meigen, 1822",5
"(Meinert)",5
"Meinert, 1886",5
"(Mello-Leitão, 1917)",5
"(Mello-Leitão, 1920)",5
"Mello-Leitao, 1941",5
"Mello-Leitão, 1946",5
"Melvill 1893",5
"Mely",5
"Menard, 1807",5
"Menegaux & Hellmayr, 1906",5
"Menge, 1855",5
"(Menke,1830)",5
"(Menzbier, 1884)",5
"(Menzbier, 1903)",5
"(Merriam, 1895)",5
"(Merton)",5
"Metiver et al",5
"Metz & Sharma, 1975",5
"Meyer & Wiglesworth, 1895",5
"(M�ller, 1774)",5
"Mighel",5
"(Mill.) Britton, Sterns & Poggenb.",5
"(Miller, 1821)",5
"Miller, 1899",5
"(Miller, 1911)",5
"Miller MS",5
"(Mill.) K. Koch",5
"(Miskin, 1876)",5
"(Mitchelin)",5
"Mitchell 1927",5
"(Mitchell, 1953)",5
"(Mocquard, 1890)",5
"(Moellendorff, 1885)",5
"Molina",5
"Momiyama, 1927",5
"Monter",5
"Monterosato, 1874",5
"(Monterosato, 1878)",5
"Montr",5
"Montrouzier 1864",5
"Mooi",5
"Mooi, 1995",5
"Moore, [1866]",5
"Moore, 1880",5
"Moore, [1897]",5
"(Moore, 1901)",5
"Moore, 1944",5
"Moore & Strimple",5
"Moq. Tand.",5
"(Mor.)",5
"Moravec, Baha El Din, Selligman, Sivan et Werner, 1999",5
"Morch, 1863",5
"(Morch, 1868)",5
"(Moreau, 1881)",5
"Morelet, 1848",5
"(Morelet, 1851)",5
"Morey",5
"Mori",5
"(Moricand, 1856)",5
"Morlet, 1866",5
"Mor. & Lye.",5
"Morris, 1845",5
"Morrison, 1965",5
"Morse 1905",5
"Mortensen, 1904",5
"Mortensen, 1909",5
"Morton 1836",5
"Motomura & Iwatsuki 2001",5
"Motschulsky, 1859",5
"(Mousson,1854)",5
"(Mousson, 1887)",5
"Mrts",5
"M. Smith, 1944",5
"(Mueller)",5
"Mueller 1776",5
"Mueller, 1806",5
"Muesebeck, 1977",5
"(Muller, 1881)",5
"(Murbach and Shearer, 1902)",5
"(Murchison, 1840)",5
"Murray",5
"Murray, 1935",5
"Myers, 1935",5
"(Myers & Carvalho, 1955)",5
"(Nagao)",5
"Nardo, 1834",5
"Nardo, 1847",5
"Nason",5
"Naum.",5
"Nederbragt",5
"Needham & Gyger 1941",5
"Nels.",5
"(Nelson), 1870",5
"(Nesti, 1825)",5
"(Neumann, 1909)",5
"(Newberry) Ward",5
"Newcomb, 1954",5
"Newman 1964",5
"Nichols, 1925",5
"Nicholson, 1867",5
"Nicholson, 1874",5
"Nicholson, 1887",5
"Nicholson, 1892",5
"Nicholson & Etheridge",5
"Nicoll, 1910",5
"(Nieden, 1923)",5
"(Nielsen)",5
"Nielsen, 1984",5
"Nils",5
"Nilsson.",5
"Noble, 1921",5
"Nor.",5
"(Nordmann, 1851)",5
"Norm",5
"(Norman, 1922)",5
"Nuttall 1935",5
"Nutting, 1909",5
"(Nyst.) De Kon.",5
"O. and G.",5
"Oberholser, 1912",5
"(Oberholser, 1920)",5
"Oberthür, 1906",5
"O. Boettger, 1877",5
"(O. Boettger, 1881)",5
"(O. Boettger, 1896)",5
"Ochs 1938",5
"(Odhner, 1960)",5
"Oersted",5
"Oertli",5
"(O. F. Müller), 1774",5
"(O. F. Müller, 1785)",5
"O. F. Müller, 1785",5
"(O. F. von Möllendorff, 1897)",5
"(O. G. Costa, 1861)",5
"Ogilvie-Grant, 1888",5
"Ogilvie-Grant, 1891",5
"Ogilvie-Grant, 1914",5
"Okuma 1992",5
"Olafsen, 1772",5
"Oleinik",5
"Oleinik and Zinsmeister, 1996",5
"(Oliver, 1791)",5
"Oliver, 1942",5
"Olivera, 2004",5
"Olivero and Zinsmeister, 1989",5
"Olmi 1985",5
"Olmstead & Adkins",5
"Olsson 1964",5
"(Olsson & Harbison)",5
"(Olszewski) 1875",5
"Olvera 1959",5
"(Oman)",5
"(O.P.-Cambridge, 1871)",5
"O.P.-Cambridge, 1876",5
"(O. P-Cambridge, 1904)",5
"(O.P.-Cambridge, 1905)",5
"O.P.-Cambridtge",5
"Opell 1981",5
"Opell 1983",5
"Opell & Beatty, 1976",5
"O. Pickard-Cambridge, 1902",5
"Opitz",5
"Orbigny 1852",5
"Orndorff",5
"Ort.",5
"Ortmann, 1892",5
"Ortmann, 1894",5
"Orvig",5
"(Osborn, 1881)",5
"(Osborn, 1902)",5
"(Osborn & Drake, 1916)",5
"Osborn & Earle",5
"Osgood, 1943",5
"Osten Sacken 1863",5
"Osten Sacken 1864",5
"Osten Sacken 1886",5
"(Oustalet, 1889)",5
"Ovoy and G.",5
"(Owen, 1840)",5
"(Owen, 1844)",5
"(Owen, 1845)",5
"Paalzow",5
"Packard 1869",5
"Packard, 1873",5
"(Page & Treadaway, 2003)",5
"Pal.",5
"Palad",5
"Pallas, 1762",5
"Pallas, 1774",5
"(Pappenheim, 1912)",5
"(Parker & Jones) 1860",5
"Parks, 1908",5
"Parodiz.",5
"Parr 1950",5
"Parra-Olea et al., 2016",5
"Parshley, 1922",5
"(Pauken)",5
"Peach",5
"Peale",5
"(Peale)",5
"(Pease, 1866)",5
"(Peckham and Peckham, 1883)",5
"(Peckham & Peckham, 1892)",5
"Pellegrin, 1901",5
"(Pellegrin, 1909)",5
"Pelzeln, 1856",5
"Peracca, 1910",5
"Perez-Asso",5
"Perez Farfante",5
"(Perez Farfante, 1967)",5
"(Pessagno) 1967",5
"Peters, 1861",5
"Peters, 1868",5
"Peters, 1973",5
"Petersen",5
"(Peterson, 1919)",5
"Petit 1842",5
"Petit & Hoerle",5
"Petit & Scamelz",5
"(Petrunkevitch, 1930)",5
"Petuch 1979",5
"Pf",5
"Pfefferkorn",5
"Pfeiffer, 1854)",5
"(Pfeiffer, 18610",5
"(Pfeiffer, 1893)",5
"Pfr?",5
"P.F. Sarasin",5
"Philip & Jackson",5
"(Philippi,1845)",5
"Philippi 1851",5
"(Picard, 1858)",5
"Pickersgill, 2007",5
"Pictet, 1834",5
"Pictet, 1841",5
"Pilsbry 1891",5
"Pilsbry, 1897",5
"Pilsbry, 1899",5
"(Pilsbry, 1911)",5
"Pilsbry and McGinty, 1945",5
"(Pilsbry & Olsson, 1941)",5
"Pils. + Cook",5
"Pils & Cooke",5
"Pils + Cooke",5
"Pils. & Ferris",5
"Pils. + Field",5
"Pils.-Hend.",5
"Pils. + Van.",5
"Pini",5
"Pinto, 1933",5
"Pinto da Rocha, 1997",5
"Platnick,1972",5
"Platnick and Berniker, 2014",5
"Platnick & Shadab, 1980",5
"P. L. Duclos, 1835",5
"Plieninger",5
"(P. L. Sclater, 1866)",5
"(P. L. Sclater, 1876)",5
"Plummer 1926",5
"Pocock 1898",5
"Poey 1860:149",5
"Poey, 1860:179",5
"Poey 1860:218",5
"(Poey, 1876)",5
"(Pohlman)",5
"Poll 1944",5
"Poll, 1952",5
"Poll, 1956",5
"Poll & Thys van den Audenaerde, 1960",5
"Ponder",5
"Pope",5
"Popenoe & Saul",5
"Popofsky",5
"Porter",5
"Pourtales, 1871",5
"Pourtales, 1872",5
"Powell 1924",5
"Powell, 1928",5
"Powell 1964",5
"Powys, 1835",5
"(Poynton, 1991)",5
"(Poynton, Menegon and Loader, 2009)",5
"Preston, 1941",5
"(Preyssler, 1790)",5
"(Price, 1916)",5
"Prime MS \in\ Stimpson, 1851",5
"(Prouty)",5
"(Pucheran, 1849)",5
"(Pucheran, 1853)",5
"Putzeys",5
"P. V.",5
"(P. V. Gredler, 1884)",5
"(Quatrefages, 1846)",5
"Quinn, 1992",5
"(Quoi & Gaimard)",5
"Quoy and G.",5
"Quoy + G.",5
"(Quoy & Gaimard 1825)",5
"Quoy & Gaimard 1835",5
"Raasch in Shrock & Raasch",5
"Röber, 1915",5
"Racheboeuf et al.",5
"(Rafinesque, 1802)",5
"Rafinesque 1815",5
"(Rafinesque & Clifford)",5
"Rakotonirina & Fisher, 2014",5
"Rambur, 1842",5
"Randall 1838",5
"(Randall, 1839)",5
"(Randall & Lubbock, 1981)",5
"('Rang.' & Pfr.)",5
"(Rathbun, 1923)",5
"Rathbun, 1925",5
"Rathbun in Vaughan",5
"(Rathke)",5
"(Ratinesque, 1831)",5
"(Rau) 1951",5
"Rauff",5
"(Rav. Scutellam)",5
"Raymond, 1914",5
"(Raymond) 1937",5
"Raz.",5
"Reagan 1909",5
"Rebel, 1901",5
"Rebel & Rogenhofer, 1893",5
"Recluz 1844",5
"(Reeve, 1844 ex Swainson ms)",5
"Reeve 1859",5
"Reeve, 1865",5
"Reeves, 1992",5
"(Regan, 1909)",5
"(Regan, 1917)",5
"Rehd.",5
"(Reibisch, 1892)",5
"(Reichenow, 1881)",5
"Reichenow, 1885",5
"Reichenow, 1903",5
"(Reinhardt, 1861)",5
"Reinhardt and Lütken, 1862",5
"Reis",5
"Reiss, 1972",5
"Remond 1863",5
"Renz & Renz",5
"Resig et al.",5
"(Rexroad)",5
"Reynaud, 1830",5
"Rf.",5
"Rheims and Alayon",5
"Rice and Davis, 1878",5
"Richardson, 1829",5
"(Richmond, 1966)",5
"Ridgway, 1903",5
"Rigby & Gosney",5
"Rigby & Gutschick",5
"Rigby & Harris",5
"Riggs, 1912",5
"Riggs, 1933",5
"Rioja, 1946",5
"(Risso, 1818)",5
"Risso, 1826 ?",5
"Rivas, 1980",5
"Roberts, 1979",5
"(Robinson, 1917)",5
"Robinson & Kloss, 1923",5
"Roch, 1935",5
"Rochebrune",5
"(Rochebrune, 1895)",5
"(Roemer, 1849)",5
"(Roewer, 1913)",5
"(Roewer, 1921)",5
"Rohr & Potter",5
"Rolán & Luque, 1994",5
"Romand, 1836",5
"Román-Valencia 2003",5
"Romei, ????",5
"Romei, 1927",5
"Roque & Trivinho-Strixino, 2004",5
"Rosen",5
"Rosen & Greenwood, 1976",5
"Rosewater, 1970",5
"(Rossi, 1790)",5
"(Rossmässler, 1834)",5
"Ross & Shaw",5
"Roth 1952",5
"Roth 1992",5
"Rothschild, 1922",5
"(Rothschild, 1926)",5
"Rothschild and Jordan",5
"Rothschild & Jordan 1906",5
"Row",5
"Rowett",5
"Rowland and Reddell, 1979",5
"(Rowley & Hare)",5
"Royle",5
"Runnegar Et Al",5
"Ruthven, 1916",5
"Ruthven and Gaige, 1923",5
"(Ruthven & Gaige, 1933)",5
"Rve., 1844",5
"Ryckh.",5
"Rymer-Jones",5
"Sacchi, 1836",5
"(Sacco, 1894)",5
"Salter, 1864",5
"Salvadori & D'Albertis, 1876",5
"Salvin, 1883",5
"(Salvin, 1887)",5
"SAMPLE",5
"Sandberg & von Bitter",5
"Sanders & Allen, 1985",5
"Sandidge 1932",5
"Sandon, 1938",5
"Santschi, 1911",5
"Santschi, 1915",5
"Santschi, 1920",5
"Santschi, 1932",5
"Santschi, 1936",5
"Sarno 1973",5
"Sars & Boeck",5
"Saul 1978",5
"Saul & Popenoe 1992",5
"Saussere, 1857",5
"(Saussure and Zehntner, 1902)",5
"(Sauvage, 1875)",5
"(Sauvage, 1878)",5
"(Sauvage, 1882)",5
"(Savi, 1824)",5
"Savigny",5
"(Savigny)",5
"Say 1826",5
"Saylor",5
"(S. B. Wilson, 1891)",5
"Scarabino, 1986",5
"Scarborough",5
"Scheffer, 1904",5
"Schenk, 1934",5
"Schenkel, 1953",5
"(Schepman, 1911)",5
"Schiøtz, 1963",5
"Schilder 1927",5
"Schilder 1930",5
"Schilder & Schilder 1940",5
"Schioedte & Meinert, 1879",5
"(Schlegel, 1865)",5
"(Schlegel and Müller, 1844)",5
"Schlesch",5
"Schlot.",5
"(Schlumberger) 1896",5
"(Schmacker & Boettger, 1890)",5
"(Schmacker & Boettger, 1891)",5
"Schmidt and Liu, 1940",5
"(SCHMIDT & INGER, 1951)",5
"Schmude and Barr",5
"(Schneider)",5
"(Schnur, 1853)",5
"Schoch, 1981",5
"(Schotheim)",5
"Schram",5
"Schrank, 1801",5
"Schreibers 1793",5
"(Schrenck, 1861)",5
"Schuchert & Maynard, 1913",5
"Schultz, 1949",5
"(Schultz, 1956)",5
"Schultz, 1957",5
"Schum",5
"(Schummel)",5
"Sch & Wag",5
"(Schwartz, 1965)",5
"Schwartz & Norenburg, 2005",5
"Schweitzer and Feldmann 2000",5
"Schwengel, 1940",5
"Schwengel, 1942",5
"(Sclater, 1892)",5
"(Sclater and Salvin, 1868)",5
"Sclater et Salvin, 1875",5
"(Sclater et Salvin, 1876)",5
"Sclater & Salvin, 1873",5
"Sclater & Salvin, 1878",5
"Scott, 1894",5
"(Scott, 1898)",5
"Scott, 1910",5
"Scott & Vilks",5
"Scudder, 1877",5
"Scudder, 1885",5
"(Scudder 1893)",5
"(Sedgwick, 1888)",5
"(Seebohm, 1890)",5
"(Seehausen & Bouton 1998)",5
"Seeley, 1869",5
"(Seguenza, 1876)",5
"(Selenka, 1885)",5
"(Sellards 1907)",5
"Sellards, 1916",5
"Selys 1859",5
"Serres",5
"S.F. Baird, 1869",5
"Shaak & Nicol",5
"Shapiro, 1971",5
"Sharma et al., 2012",5
"(Sharpe, 1875)",5
"Sharpe, 1876",5
"Shaw, 1803",5
"(Shaw, 1804)",5
"Shaw, 1909",5
"(Shaw and Nodder, 1795)",5
"Shear",5
"Shear, 1978",5
"(Sheljuzhko, 1919)",5
"(Shelley, 1877)",5
"(Shelley, 1893)",5
"Shergold",5
"Shreve, 1959",5
"(Shumard, 1859)",5
"Shuttleworth, 1853",5
"Silhavy, 1970",5
"(Simon, 1873)",5
"Simon, 1874",5
"(Simon, 1880)",5
"Simon, 1900",5
"(Simon, 1902)",5
"Simon, 1909",5
"Simpson, 1930",5
"(S. I. Smith, 1873)",5
"S. I. Smith, 1874",5
"Sissom",5
"Skelton, 1985",5
"Skinner 1917",5
"Skog",5
"(Slabber, 1769)",5
"Slater and Slipp, 1940",5
"Sloane, 1900",5
"(Smith)?",5
"Smith, 1856",5
"Smith, 1878",5
"(Smith, 1899)",5
"(Smith, 1907)",5
"Smith 1931",5
"Smith, 1962",5
"Smith 1972",5
"Smith 1991",5
"(Smith, D.R. & Lavigne, 1973)",5
"Smith, E. A. 1894",5
"(Smith, F., 1862)",5
"Smith & Glass, 1947",5
"(Smith, M.R., 1876)",5
"Smith, M.R., 1951",5
"Smith & Radcliffe, 1912",5
"(S. Muller, 1843)",5
"(Snellen, 1876)",5
"Snellen van Vollenhoven, 1865",5
"Snyder, 1904",5
"Solander, 1786",5
"(Soldani)",5
"Solle, 1953",5
"Soot-Ryen, 1955",5
"(Sorensen, 1902)",5
"Soule",5
"Southward, 1974",5
"Sow. 257",5
"(Sowerby, 1817)",5
"(Sowerby), 1834",5
"(Sowerby, 1836)",5
"Sowerby, 1837",5
"Sowerby, 1838",5
"Sowerby 1848",5
"Sowerby 1857",5
"Sowerby 1879",5
"Sowerby 1881",5
"Sowerby 1914",5
"Sowerby I, 1823",5
"(Sowerly)",5
"(Spengler, 1783)",5
"Spieker, 1922",5
"Spies, 2008",5
"Spinola, 1844",5
"(Spruce ex Benth.) Huber",5
"S. S. Berry, 1953",5
"(Stahnke)",5
"StÎl",5
"(Staudinger, 1882)",5
"(Staudinger, 1893)",5
"(Staudinger, 1898)",5
"Stearns, 1883",5
"Stearns, 1899",5
"Steindachner",5
"(Steindachner, 1900)",5
"Steindachner in Bliss, 1883",5
"Steineck & Yozzo",5
"(Steininger)",5
"Steinman",5
"Stejneger, 1887",5
"Stejneger, 1907",5
"Stempffer, 1936",5
"Stephens, 1829",5
"Stevens, 1858",5
"Stewart, 1898",5
"(Stichel, 1929)",5
"Stichel, 1938",5
"Stirton",5
"(Stitz, 1913)",5
"(St.John)",5
"(Stone & Furnish)",5
"Stormer",5
"(Storr, 1960)",5
"Stovall & Langston, 1950",5
"Stradner",5
"(Ström), 1788",5
"(Strand, 1912)",5
"Strand, 1916",5
"(Strauss)",5
"(Streng)",5
"(Strickland, 1853)",5
"Strimple & Graffham",5
"Stuart, 1954",5
"(Stublefield)",5
"(Stuckenberg)",5
"Studer, 1789",5
"Stuhlmanni and Mts.",5
"Stumm 1969",5
"(Sturany, 1898)",5
"(Suckow, 1800)",5
"Sundevall, 1842",5
"(Sundevall, 1843)",5
"(Suter, 1906)",5
"(Sutherland & Harlow)",5
"Swain.",5
"(Swain & Peterson)",5
"Swainson 1833",5
"Swartz, 1923",5
"Swartz in Mathews",5
"Swartz & Prouty",5
"Swett 1917",5
"Swett & Cassino 1920",5
"(Swinhoe, 1860)",5
"Sykes, 1839",5
"(Sykes, 1896)",5
"Szymanska 1970",5
"Taczanowski, 1878",5
"Talbot, 1937",5
"Talent",5
"(Tanai & Suzuki) Wolfe & Tanai",5
"Tanaka, 1908",5
"(Tanner and Brame, 1961)",5
"Tan Sin Hok",5
"(Tappan) 1957",5
"Taverner, 1932",5
"(Taylor, 1943)",5
"Taylor 1954",5
"Taylor 1966",5
"Taylor 1967",5
"Taylor & Halley",5
"(Temminck, 1807)",5
"Temminck, 1813",5
"Temminck, 1824",5
"Temminck, 1841",5
"Ten Dam & Sigal",5
"(Tenison-Woods)",5
"Terv.",5
"Théel, 1876",5
"Thalmann 1937",5
"(T. Harris, 1841)",5
"(Thiele, 1930)",5
"Thomas, 1880",5
"Thomas, 1885",5
"(Thomas, 1890)",5
"Thomas, 1899",5
"(Thomas, 1906)",5
"(Thomas, 1915)",5
"(Thomas and Hinton, 1925)",5
"(Thomas & Larwood)",5
"Thompson 1942",5
"(Thorell, 1875)",5
"Thorell, 1875",5
"Thorpe, 1920",5
"(Thunberg, 1823)",5
"Tillyard 1932",5
"(Timofeev, 1966)",5
"T. Iredale, 1934",5
"Tjalsma & Lohmann",5
"Todd, 1910",5
"Todd in Cushman et al.",5
"Toledo-Piza, Menezes & dos Santos, 1999",5
"Tong, 1978",5
"Topsent, 1927",5
"Torre y Huerta, 1930",5
"Totten, 1835",5
"Toula, 1873",5
"Tovar-Hernandez & Dean",5
"Townes",5
"Towns.",5
"(Townsend, 1890)",5
"(Traill, 1821)",5
"Treadwell",5
"Trewick, 1998",5
"Trimen, 1894",5
"Triplehorn & Merkl",5
"Trivinho-Strixino, daSilva, & Roque 2010",5
"(Trouessart, 1897)",5
"(Troxell)",5
"(True)",5
"(Trujillo) 1960",5
"Tschusi et Zarudny, 1905",5
"Tucker, 1934",5
"Turton, 1831",5
"T. Wds.",5
"Tweeddale, 1877",5
"Tyler, 1965",5
"Ubaghs",5
"(Ulrey, 1894)",5
"(Ulrich and Bassler, 1904)",5
"Ulrich and Resser",5
"Ulrich & Everett",5
"(Unger) Brown",5
"Vaillant 1893",5
"Vaillant and Sauvage, 1875",5
"(Valenciennes), 1832",5
"Valenciennes, 1841",5
"(Vallenciennes, 1832)",5
"Van Beneden, 1844",5
"Van D",5
"van der Vecht 1941",5
"van Hengstum & Scott",5
"van Lith, 1979",5
"(Van Rossem, 1926)",5
"Van Sant",5
"(van Son, 1941)",5
"van Son, 1966",5
"Vari et al 2005",5
"Vaughan, 1896",5
"Vaughan 1936",5
"Vaughan & Cole 1936",5
"(Vellard, 1947)",5
"Ven.",5
"(Venzmer, 1919)",5
"(Verbeek) 1871",5
"Verhoeff, 1907",5
"(Verity, 1927)",5
"Verkruzen 1882",5
"Vernh.",5
"Verreaux, 1833",5
"Verrill 1870",5
"Verrill, 1875",5
"Verrill & S. Smith [in Verrill], 1880",5
"Ver & Smith",5
"Vieira, Gordon, Souza & Haddad, 2010",5
"(Vigle and Miyata, 1980)",5
"v. Martens 1866",5
"v. Martens, 1867",5
"v.Mort",5
"(Vogdes)",5
"Vokes, 1965",5
"(Volta)",5
"(Volz)",5
"von Buch, 1847",5
"Von Der Marck",5
"von Eschscholtz",5
"von Haur",5
"von Ihering",5
"von Koenigswald, 1935",5
"(von Marenzeller, 1882)",5
"(Von Martens)",5
"(von Martens, 1892)",5
"(Von Martens, 1892)",5
"(von Martens 1895)",5
"Von Martens, 1895",5
"von Meyer, 1842",5
"von Muhlberg, 1818",5
"(von Schauroth, 1854)",5
"von Zieten",5
"(Von Zieten)",5
"von Zittel, 1893",5
"Vorhies 1909",5
"Voss, 1955",5
"Waagen & Wentzel",5
"(Wachsmuth)",5
"Wagler",5
"(Wahlenberg, 1822)",5
"(Walaszczyk)",5
"Walckenaer, 1835",5
"Walcott 1905",5
"Walden, 1870",5
"(Wallerius)",5
"Walsh, 1863",5
"Walter et al.",5
"Walters",5
"(Walton)",5
"W. and P.",5
"Wang, 1975",5
"(Wanner & Sieverts)",5
"Ward, 1989",5
"(Ward) Knowlton",5
"Waring 1914",5
"(Waterhouse, 1838)",5
"Watkins",5
"W. & B.",5
"(W. Barnes, 1897)",5
"W. Barnes & Benjamin, 1923",5
"Wd.",5
"Webb & Berthelot, 1833",5
"(Weber, 1913)",5
"Weber, 1934",5
"Weber, 1940",5
"Weber, 1941",5
"Webster & Jell",5
"(Weise, 1889)",5
"Weller 1936",5
"(Wells)",5
"Weltner, 1893",5
"Werner, 1899",5
"Wesson",5
"Wess & Weber",5
"(West, 1924)",5
"(Westergaard)",5
"(Westerlund, 1894)",5
"(Westerlund, 1901)",5
"Westwood [1851]",5
"Wetherbyi Ckll",5
"Wetmore, 1933",5
"(Wetmore, 1963)",5
"Wetmore & J. L. Peters, 1923",5
"Wheat",5
"(W.H.Edwards)",5
"(W. H. Edwards, 1878)",5
"Wheeler 1906",5
"Wheeler, 1908",5
"Wheeler 1909",5
"Wheeler, 1922",5
"Wheeler, 1923",5
"Wheeler & Chapman, 1925",5
"(Wheeler, W.M., 1919)",5
"Wheeler, W.M., 1935",5
"White, 1846",5
"(White, 1847)",5
"White, 1956",5
"Whitehead 1962",5
"White & St.John",5
"(White & Whitfield, 1862)",5
"Whitney, 1978",5
"Whittington in Miller Et Al",5
"(Wickenden)",5
"Wied.",5
"Wiedmann 1960",5
"Wied-Neuwied, 1831",5
"Williams, 1952",5
"Williams, 1955",5
"Williams, 1966",5
"Williams 1970",5
"Williams in Cooper & Williams",5
"(Williamson, 1848)",5
"Williamson, 1905",5
"Willink",5
"Williston 1882",5
"Williston 1895",5
"Williston, 1911",5
"Wilson, 1937",5
"Wilson 1958",5
"Wilson, 1958",5
"Wilson 1963",5
"Wilson, 1984",5
"Winans",5
"Winchell, 1862",5
"Winchell & Marcy",5
"Winchell & Marcy, 1865",5
"Winchell & Schuchert, 1897",5
"Wisner & McMillan, 1995",5
"(Wissmann, 1841)",5
